date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:27	57222/57222	---M--	200	added ('OK')	image/jpeg	etag:%22df86-66cb120a-15df2803a7641f70;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/pages/home5.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/pages/home5.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:27	82766/82766	---M-Z	200	added ('OK')	text/html	etag:%221434e-66cb120a-e77156339f14a2ba;gz%22	https://html.themexriver.com/Haptic-Html/index-5.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-5.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:28	88652/88652	---M--	200	added ('OK')	image/jpeg	etag:%2215a4c-66cb120a-99f7c1f87a16714b;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/pages/home1.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/pages/home1.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:28	71964/71964	---M-Z	200	added ('OK')	text/html	etag:%221191c-66cb120a-ca75a5254a9e1b96;gz%22	https://html.themexriver.com/Haptic-Html/index-1.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-1.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:28	57722/57722	---M-Z	200	added ('OK')	text/html	etag:%22e17a-66cb120a-ada9d7a58f43d835;gz%22	https://html.themexriver.com/Haptic-Html/index-1.1.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-1.1.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:28	73660/73660	---M--	200	added ('OK')	image/jpeg	etag:%2211fbc-66cb120a-50881877fd4faff4;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/pages/home2.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/pages/home2.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:29	66354/66354	---M-Z	200	added ('OK')	text/html	etag:%2210332-66cb120a-b630d9ec252cd76;gz%22	https://html.themexriver.com/Haptic-Html/index-2.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-2.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:29	52565/52565	---M-Z	200	added ('OK')	text/html	etag:%22cd55-66cb120a-d95fa68a8d5b12ec;gz%22	https://html.themexriver.com/Haptic-Html/index-2.1.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-2.1.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:29	78475/78475	---M--	200	added ('OK')	image/jpeg	etag:%221328b-66cb120a-ac6d93caf371f7c2;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/pages/home3.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/pages/home3.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:30	72353/72353	---M-Z	200	added ('OK')	text/html	etag:%2211aa1-66cb120a-78443e0aef49f790;gz%22	https://html.themexriver.com/Haptic-Html/index-3.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-3.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:30	58464/58464	---M-Z	200	added ('OK')	text/html	etag:%22e460-66cb120a-4dc3618bd47c1c60;gz%22	https://html.themexriver.com/Haptic-Html/index-3.1.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-3.1.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:30	70012/70012	---M--	200	added ('OK')	image/jpeg	etag:%221117c-66cb120a-d1199f353c0c32d7;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/pages/home4.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/pages/home4.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:30	82419/82419	---M-Z	200	added ('OK')	text/html	etag:%22141f3-66cb120a-747622c35894374;gz%22	https://html.themexriver.com/Haptic-Html/index-4.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-4.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:30	66400/66400	---M-Z	200	added ('OK')	text/html	etag:%2210360-66cb120a-4438afb54be14224;gz%22	https://html.themexriver.com/Haptic-Html/index-4.1.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-4.1.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:31	66918/66918	---M--	200	added ('OK')	image/jpeg	etag:%2210566-66cb120a-9bb4ed35df8a1e01;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/pages/home6.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/pages/home6.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:31	93372/93372	---M-Z	200	added ('OK')	text/html	etag:%2216cbc-66cb120a-2f29c9ebe0acc5c5;gz%22	https://html.themexriver.com/Haptic-Html/index-6.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-6.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:31	91076/91076	---M-Z	200	added ('OK')	text/html	etag:%22163c4-66cb120a-31389ba5e88602bb;gz%22	https://html.themexriver.com/Haptic-Html/index-6.1.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-6.1.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:32	60194/60194	---M--	200	added ('OK')	image/jpeg	etag:%22eb22-66cb120a-3e361bc47b147a3c;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/pages/home7.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/pages/home7.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:32	106666/106666	---M-Z	200	added ('OK')	text/html	etag:%221a0aa-66cb120a-fd1c4c37b9a27275;gz%22	https://html.themexriver.com/Haptic-Html/index-7.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-7.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:32	65977/65977	---M-Z	200	added ('OK')	text/html	etag:%22101b9-66cb120a-a23c848ed0da171;gz%22	https://html.themexriver.com/Haptic-Html/index-7.1.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/index-7.1.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:32	38404/38404	---M-Z	200	added ('OK')	text/html	etag:%229604-66cb120a-f9f39f219aad4218;gz%22	https://html.themexriver.com/Haptic-Html/blog-1.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/blog-1.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:33	36921/36921	---M-Z	200	added ('OK')	text/html	etag:%229039-66cb120a-99e9a9b5699b9a1b;gz%22	https://html.themexriver.com/Haptic-Html/blog-2.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/blog-2.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:33	39122/39122	---M-Z	200	added ('OK')	text/html	etag:%2298d2-66cb120a-feaebcd48baa4cb7;gz%22	https://html.themexriver.com/Haptic-Html/blog-3.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/blog-3.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:33	40648/40648	---M-Z	200	added ('OK')	text/html	etag:%229ec8-66cb120a-da47bbc169d8091b;gz%22	https://html.themexriver.com/Haptic-Html/service-single.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/service-single.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:33	40610/40610	---M-Z	200	added ('OK')	text/html	etag:%229ea2-66cb120a-6cdcd8a908d55f4d;gz%22	https://html.themexriver.com/Haptic-Html/pricing.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/pricing.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:34	37657/37657	---M-Z	200	added ('OK')	text/html	etag:%229319-66cb120a-36d4c74a4fbb0248;gz%22	https://html.themexriver.com/Haptic-Html/career.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/career.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:34	35862/35862	---M-Z	200	added ('OK')	text/html	etag:%228c16-66cb120a-25c1b9f7dc84a836;gz%22	https://html.themexriver.com/Haptic-Html/career-single.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/career-single.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:34	32410/32410	---M-Z	200	added ('OK')	text/html	etag:%227e9a-66cb120a-1e388f933fbc7df6;gz%22	https://html.themexriver.com/Haptic-Html/job-apply.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/job-apply.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:34	35986/35986	---M-Z	200	added ('OK')	text/html	etag:%228c92-66cb120a-f8c846d518e471d5;gz%22	https://html.themexriver.com/Haptic-Html/testimonial.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/testimonial.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:35	36817/36817	---M-Z	200	added ('OK')	text/html	etag:%228fd1-66cb120a-aa954836b42c47f9;gz%22	https://html.themexriver.com/Haptic-Html/faq.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/faq.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:35	33760/33760	---M-Z	200	added ('OK')	text/html	etag:%2283e0-66cb120a-8413d104e973a284;gz%22	https://html.themexriver.com/Haptic-Html/terms-condition.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/terms-condition.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:35	33744/33744	---M-Z	200	added ('OK')	text/html	etag:%2283d0-66cb120a-3410169eb43cf83;gz%22	https://html.themexriver.com/Haptic-Html/privacy-policy.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/privacy-policy.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:35	4066/4066	---M-Z	200	added ('OK')	text/html	etag:%22fe2-66cb120a-991c60d5f41abe57;gz%22	https://html.themexriver.com/Haptic-Html/coming-soon.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/coming-soon.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:36	30827/30827	---M-Z	200	added ('OK')	text/html	etag:%22786b-66cb120a-a7ddb7859126d7d;gz%22	https://html.themexriver.com/Haptic-Html/404.html	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/404.html	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:36	57592/57592	---M--	200	added ('OK')	image/png	etag:%22e0f8-66cb120a-b84c5aea51b66fe8;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/bg/about-bg.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/bg/about-bg.png	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:36	239266/239266	---M--	200	added ('OK')	image/jpeg	etag:%223a6a2-66cb120a-acd406060f68ce33;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/bg/bread-bg.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/bg/bread-bg.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:37	20132/20132	---M--	200	added ('OK')	image/jpeg	etag:%224ea4-66cb120a-e5013a104a2178eb;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/about/ab1.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/about/ab1.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:37	37588/37588	---M--	200	added ('OK')	image/jpeg	etag:%2292d4-66cb120a-f6958f97cc501a52;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/about/ab2.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/about/ab2.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:38	38470/38470	---M--	200	added ('OK')	image/jpeg	etag:%229646-66cb120a-a01d50c006c15bab;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/about/fn1.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/about/fn1.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:38	54089/54089	---M--	200	added ('OK')	image/jpeg	etag:%22d349-66cb120a-b519f0bac2ed1aba;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/about/fn2.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/about/fn2.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:38	43398/43398	---M--	200	added ('OK')	image/jpeg	etag:%22a986-66cb120a-d88ea8d1cbf9dd3f;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/pro1.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/pro1.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:38	4020/4020	---M--	200	added ('OK')	image/jpeg	etag:%22fb4-66cb120a-6c2ba36562838fb9;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/test-1.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/test-1.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:39	3191/3191	---M--	200	added ('OK')	image/jpeg	etag:%22c77-66cb120a-fa2e818cee61f499;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/test-2.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/test-2.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:39	4790/4790	---M--	200	added ('OK')	image/jpeg	etag:%2212b6-66cb120a-746da8b07ed5c802;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/test-5.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/test-5.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:39	55679/55679	---M--	200	added ('OK')	image/jpeg	etag:%22d97f-66cb120a-f1f49d8bed5293c8;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/pro2.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/pro2.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:39	25275/25275	---M--	200	added ('OK')	image/jpeg	etag:%2262bb-66cb120a-d1e200207b4bbfa5;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/pro3.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/pro3.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:40	33069/33069	---M--	200	added ('OK')	image/jpeg	etag:%22812d-66cb120a-36781eb3ea901e66;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/pro4.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/pro4.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:40	4542/4542	---M--	200	added ('OK')	image/png	etag:%2211be-66cb120a-75ee9919e454332d;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/sponsor/1.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/sponsor/1.png	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:40	7368/7368	---M--	200	added ('OK')	image/png	etag:%221cc8-66cb120a-e2b0432137d2e4f1;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/sponsor/2.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/sponsor/2.png	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:40	6086/6086	---M--	200	added ('OK')	image/png	etag:%2217c6-66cb120a-2eeadec44ccfe293;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/sponsor/3.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/sponsor/3.png	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:41	7623/7623	---M--	200	added ('OK')	image/png	etag:%221dc7-66cb120a-35854f5d8e72c9d;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/sponsor/4.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/sponsor/4.png	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:41	4728/4728	---M--	200	added ('OK')	image/png	etag:%221278-66cb120a-3e445be740f61cbb;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/sponsor/5.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/sponsor/5.png	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:41	1215/1215	---M--	200	added ('OK')	image/png	etag:%224bf-66cb120a-9b1fbfa36c1fdaa0;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/icon/star2.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/icon/star2.png	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:41	59150/59150	---M--	200	added ('OK')	image/jpeg	etag:%22e70e-66cb120a-bda7afeff5d9ef83;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/bg/footer-bg.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/bg/footer-bg.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:42	37156/37156	---M--	200	added ('OK')	image/jpeg	etag:%229124-66cb120a-172c59957457d1e8;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/bg/cta-bg.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/bg/cta-bg.jpg	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:42	8510/8510	---M-Z	200	added ('OK')	application/x-javascript	etag:%22213e-66cb120a-d52caef5ed7dc503;gz%22	https://html.themexriver.com/Haptic-Html/assets/js/split-type.min.js	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/js/split-type.min.js	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:42	4019/4019	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fb3-66cb120a-ac44ad5272bd4cf7;gz%22	https://html.themexriver.com/Haptic-Html/assets/js/jquery.meanmenu.min.js	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/js/jquery.meanmenu.min.js	(from https://html.themexriver.com/Haptic-Html/about.html)
15:52:42	33076/33076	---M--	200	added ('OK')	image/jpeg	etag:%228134-66cb120a-c45c4957fa6836d3;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/service/ser1.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/service/ser1.jpg	(from https://html.themexriver.com/Haptic-Html/service.html)
15:52:43	30847/30847	---M--	200	added ('OK')	image/jpeg	etag:%22787f-66cb120a-5b7b1f44f1d32933;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/service/ser2.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/service/ser2.jpg	(from https://html.themexriver.com/Haptic-Html/service.html)
15:52:43	32608/32608	---M--	200	added ('OK')	image/jpeg	etag:%227f60-66cb120a-a26dbed9e24de5be;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/service/ser3.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/service/ser3.jpg	(from https://html.themexriver.com/Haptic-Html/service.html)
15:52:43	31489/31489	---M--	200	added ('OK')	image/jpeg	etag:%227b01-66cb120a-ed9021c9c32408e7;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/service/ser4.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/service/ser4.jpg	(from https://html.themexriver.com/Haptic-Html/service.html)
15:52:43	30904/30904	---M--	200	added ('OK')	image/jpeg	etag:%2278b8-66cb120a-ce6810507c2d3575;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/service/ser5.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/service/ser5.jpg	(from https://html.themexriver.com/Haptic-Html/service.html)
15:52:44	37293/37293	---M--	200	added ('OK')	image/jpeg	etag:%2291ad-66cb120a-97b5e9b62799bf45;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/service/ser6.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/service/ser6.jpg	(from https://html.themexriver.com/Haptic-Html/service.html)
15:52:44	7241/7241	---M--	200	added ('OK')	image/jpeg	etag:%221c49-66cb120a-4257042ad8dca53;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/testimonial/testi-1.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/testimonial/testi-1.jpg	(from https://html.themexriver.com/Haptic-Html/service.html)
15:52:44	5596/5596	---M--	200	added ('OK')	image/jpeg	etag:%2215dc-66cb120a-c187cebd8996d494;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/testimonial/testi-2.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/testimonial/testi-2.jpg	(from https://html.themexriver.com/Haptic-Html/service.html)
15:52:44	12332/12332	---M--	200	added ('OK')	image/jpeg	etag:%22302c-66cb120a-9ac82706be1034b1;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/testimonial/testi-3.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/testimonial/testi-3.jpg	(from https://html.themexriver.com/Haptic-Html/service.html)
15:52:45	44317/44317	---M--	200	added ('OK')	image/jpeg	etag:%22ad1d-66cb120a-979d71f33082a7fe;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/pf1.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/pf1.jpg	(from https://html.themexriver.com/Haptic-Html/portfolio.html)
15:52:45	43931/43931	---M--	200	added ('OK')	image/jpeg	etag:%22ab9b-66cb120a-e4d374bd5d91141;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/pf2.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/pf2.jpg	(from https://html.themexriver.com/Haptic-Html/portfolio.html)
15:52:45	73667/73667	---M--	200	added ('OK')	image/jpeg	etag:%2211fc3-66cb120a-4bef432230ab41cb;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/pf5.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/pf5.jpg	(from https://html.themexriver.com/Haptic-Html/portfolio.html)
15:52:45	43191/43191	---M--	200	added ('OK')	image/jpeg	etag:%22a8b7-66cb120a-2d88085f6b79dc29;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/port3.4.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/port3.4.jpg	(from https://html.themexriver.com/Haptic-Html/portfolio.html)
15:52:46	71348/71348	---M--	200	added ('OK')	image/jpeg	etag:%22116b4-66cb120a-55e211ee720a948e;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/port3.5.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/port3.5.jpg	(from https://html.themexriver.com/Haptic-Html/portfolio.html)
15:52:46	62298/62298	---M--	200	added ('OK')	image/png	etag:%22f35a-66cb120a-28f88deac0d9e2b5;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/bg/ci-bg1.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/bg/ci-bg1.png	(from https://html.themexriver.com/Haptic-Html/contact.html)
15:52:46	634/634	---M--	200	added ('OK')	image/png	etag:%2227a-66cb120a-1f882e65c0f9bd6f;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/icon/ci2.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/icon/ci2.png	(from https://html.themexriver.com/Haptic-Html/contact.html)
15:52:46	711/711	---M--	200	added ('OK')	image/png	etag:%222c7-66cb120a-3ae20c59aa6b780f;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/icon/ci1.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/icon/ci1.png	(from https://html.themexriver.com/Haptic-Html/contact.html)
15:52:47	632/632	---M--	200	added ('OK')	image/png	etag:%22278-66cb120a-644ef47a64a599f4;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/icon/ci3.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/icon/ci3.png	(from https://html.themexriver.com/Haptic-Html/contact.html)
15:52:48	49721/49721	---M--	200	added ('OK')	image/jpeg	etag:%22c239-66cb120a-906d363b2f30ad0d;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/blog/blg1.jpg	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/blog/blg1.jpg	(from https://html.themexriver.com/Haptic-Html/portfolio-single.html)
15:52:48	1115991/1115991	---M--	200	added ('OK')	image/png	etag:%22110757-66cb120a-4ee2c231c522de73;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/portfolio/prd.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/portfolio/prd.png	(from https://html.themexriver.com/Haptic-Html/portfolio-single.html)
15:52:48	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f7e42fbb1644e0be;gz%22	https://html.themexriver.com/Haptic-Html/assets/img/bg/tmd-bg.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/bg/tmd-bg.d1.delayed	(from https://html.themexriver.com/Haptic-Html/team-single.html)
15:52:49	118044/118044	---M--	200	added ('OK')	image/png	etag:%221cd1c-66cb120a-f643b0653e7e97c0;;;%22	https://html.themexriver.com/Haptic-Html/assets/img/blog/bfd10.png	D:/html%20and%20css%20,%20bootstrap/tech/html.themexriver.com/Haptic-Html/assets/img/blog/bfd10.png	(from https://html.themexriver.com/Haptic-Html/blog-single.html)
